is_hit,retrieved,expected,query
True,"['e4714b07-6a7c-4a80-b743-11838b98069d', 'bae690c5-dadf-4b49-aa04-f9a75130cbe8', 'bff12af8-6c1a-46b2-8cd7-2ab75ad5da1c', 'af897561-467e-4337-91c2-7613204d1554', '248f4ed5-0fdc-4900-8447-88b2613518d8']",e4714b07-6a7c-4a80-b743-11838b98069d,475ac323-2049-4f4a-9fa3-fcdb5bcbd350
True,"['bff12af8-6c1a-46b2-8cd7-2ab75ad5da1c', 'af897561-467e-4337-91c2-7613204d1554', 'fc8e7043-3a56-4303-95d0-e7928acccf1b', '0b5be5d6-8ad0-43e4-b28e-fda4efe50c37', 'e4714b07-6a7c-4a80-b743-11838b98069d']",af897561-467e-4337-91c2-7613204d1554,fc885b15-cca2-4540-9ed6-dbacaf162a8f
True,"['bff12af8-6c1a-46b2-8cd7-2ab75ad5da1c', 'fc8e7043-3a56-4303-95d0-e7928acccf1b', 'af897561-467e-4337-91c2-7613204d1554', 'e4714b07-6a7c-4a80-b743-11838b98069d', 'd873ed40-b69d-43f7-ab1a-aa612bc59ca5']",bff12af8-6c1a-46b2-8cd7-2ab75ad5da1c,5f101feb-4a86-4e1e-974d-6e0d4cf3547a
True,"['c11495cc-d1f2-4179-a9a4-32e029132427', 'e4714b07-6a7c-4a80-b743-11838b98069d', '8cf9a463-b9e7-41ed-b295-6b80582268a7', '31daedcb-9274-4fc1-904d-7fbcdd4fd923', '95d7d800-bd88-409f-8a66-7e293a3212a9']",c11495cc-d1f2-4179-a9a4-32e029132427,b3c9136a-c5d5-4740-ae91-7252406b0307
True,"['fc8e7043-3a56-4303-95d0-e7928acccf1b', 'bff12af8-6c1a-46b2-8cd7-2ab75ad5da1c', '08506faa-5379-4171-b48d-1fb8aa2960fb', 'af897561-467e-4337-91c2-7613204d1554', '6c103a44-db9c-4ad2-8e1e-e285b55958c0']",fc8e7043-3a56-4303-95d0-e7928acccf1b,39c2c1c8-108e-42a7-847f-e9f599346569
True,"['217b2831-c1c7-452d-b8ba-fcd6239a7ec7', '5000b03c-6922-4ed4-a29b-432a4dd70976', 'bae690c5-dadf-4b49-aa04-f9a75130cbe8', 'e4714b07-6a7c-4a80-b743-11838b98069d', 'ff211b38-582c-4a5d-93a5-4d051eb6e59e']",217b2831-c1c7-452d-b8ba-fcd6239a7ec7,6378898b-bec5-46f9-933b-ce222cabf462
True,"['08506faa-5379-4171-b48d-1fb8aa2960fb', '29fc1422-7307-470e-ad0b-0fd944263026', '6c103a44-db9c-4ad2-8e1e-e285b55958c0', '8cf9a463-b9e7-41ed-b295-6b80582268a7', '248f4ed5-0fdc-4900-8447-88b2613518d8']",08506faa-5379-4171-b48d-1fb8aa2960fb,bcbb0658-7000-43d1-bb7e-136bf472774f
True,"['29fc1422-7307-470e-ad0b-0fd944263026', '8cf9a463-b9e7-41ed-b295-6b80582268a7', '08506faa-5379-4171-b48d-1fb8aa2960fb', '6c103a44-db9c-4ad2-8e1e-e285b55958c0', '6ffb9a95-4955-48de-a955-e499062d9248']",29fc1422-7307-470e-ad0b-0fd944263026,0b92abb9-1644-42ba-bec6-94413861a2bd
True,"['8cf9a463-b9e7-41ed-b295-6b80582268a7', '08506faa-5379-4171-b48d-1fb8aa2960fb', '29fc1422-7307-470e-ad0b-0fd944263026', 'c11495cc-d1f2-4179-a9a4-32e029132427', '6c103a44-db9c-4ad2-8e1e-e285b55958c0']",8cf9a463-b9e7-41ed-b295-6b80582268a7,872908c9-1532-4ee8-9e77-9e7b4ab9a66e
True,"['6c103a44-db9c-4ad2-8e1e-e285b55958c0', '29fc1422-7307-470e-ad0b-0fd944263026', '8cf9a463-b9e7-41ed-b295-6b80582268a7', '0285b881-b128-47cd-9b80-ce156797d138', '08506faa-5379-4171-b48d-1fb8aa2960fb']",6c103a44-db9c-4ad2-8e1e-e285b55958c0,5dda662d-94ee-4e51-ab65-15d6d703749d
True,"['248f4ed5-0fdc-4900-8447-88b2613518d8', 'e4714b07-6a7c-4a80-b743-11838b98069d', '29fc1422-7307-470e-ad0b-0fd944263026', 'bae690c5-dadf-4b49-aa04-f9a75130cbe8', '6ffb9a95-4955-48de-a955-e499062d9248']",248f4ed5-0fdc-4900-8447-88b2613518d8,d7580a55-9d0e-481c-8e60-828ebddcf5cd
True,"['f4976560-a0b4-4766-8fe0-984045935e23', 'edd5686a-4c99-4be3-a98f-cb8ea977a72f', '396bea04-0f22-40fe-a2e5-01c097706230', '6ffb9a95-4955-48de-a955-e499062d9248', '08506faa-5379-4171-b48d-1fb8aa2960fb']",396bea04-0f22-40fe-a2e5-01c097706230,14f498d8-3f72-406c-a43f-c4ee3e6db63a
True,"['f4976560-a0b4-4766-8fe0-984045935e23', 'edd5686a-4c99-4be3-a98f-cb8ea977a72f', '396bea04-0f22-40fe-a2e5-01c097706230', '6ffb9a95-4955-48de-a955-e499062d9248', '08506faa-5379-4171-b48d-1fb8aa2960fb']",f4976560-a0b4-4766-8fe0-984045935e23,a51d5bc9-431c-4e59-8478-11a5288b3ed2
True,"['edd5686a-4c99-4be3-a98f-cb8ea977a72f', '396bea04-0f22-40fe-a2e5-01c097706230', 'f4976560-a0b4-4766-8fe0-984045935e23', '08506faa-5379-4171-b48d-1fb8aa2960fb', '6ffb9a95-4955-48de-a955-e499062d9248']",edd5686a-4c99-4be3-a98f-cb8ea977a72f,68953d95-b3d3-4c51-ac0a-e0ea0b47bae8
True,"['6ffb9a95-4955-48de-a955-e499062d9248', '97439c82-4df4-4a3e-ba8a-004a8d2fc051', '248f4ed5-0fdc-4900-8447-88b2613518d8', '396bea04-0f22-40fe-a2e5-01c097706230', '29fc1422-7307-470e-ad0b-0fd944263026']",6ffb9a95-4955-48de-a955-e499062d9248,3fcdfccc-66ba-47dd-be1a-22f1b0c5f92f
True,"['ff211b38-582c-4a5d-93a5-4d051eb6e59e', '248f4ed5-0fdc-4900-8447-88b2613518d8', '08506faa-5379-4171-b48d-1fb8aa2960fb', '29fc1422-7307-470e-ad0b-0fd944263026', '6ffb9a95-4955-48de-a955-e499062d9248']",ff211b38-582c-4a5d-93a5-4d051eb6e59e,fe671d4e-2baf-43b2-aba4-01509d1c90ae
True,"['bae690c5-dadf-4b49-aa04-f9a75130cbe8', '248f4ed5-0fdc-4900-8447-88b2613518d8', 'ff211b38-582c-4a5d-93a5-4d051eb6e59e', '217b2831-c1c7-452d-b8ba-fcd6239a7ec7', 'e4714b07-6a7c-4a80-b743-11838b98069d']",bae690c5-dadf-4b49-aa04-f9a75130cbe8,371b4bfc-7baa-4ca5-a88e-e66be3f94761
True,"['c5d76a48-d670-4086-b0c6-a96a425524c0', '0b5be5d6-8ad0-43e4-b28e-fda4efe50c37', 'dcc96984-52d5-4e66-bfd7-0cf88c582b01', '3c910ef0-adb0-4260-af14-0232f3210c3b', '5539d96c-3815-434a-89aa-bc5babc41423']",c5d76a48-d670-4086-b0c6-a96a425524c0,e2ee0e74-a72f-4043-8711-f93d01d8703a
True,"['dcc96984-52d5-4e66-bfd7-0cf88c582b01', 'c5d76a48-d670-4086-b0c6-a96a425524c0', 'e4714b07-6a7c-4a80-b743-11838b98069d', '5539d96c-3815-434a-89aa-bc5babc41423', '95182036-f5c5-4335-9574-e91ef4b4ff7e']",dcc96984-52d5-4e66-bfd7-0cf88c582b01,3d08a5b6-b7bd-45d1-9066-d4eaf750fb40
True,"['95182036-f5c5-4335-9574-e91ef4b4ff7e', '4f8ef329-e35d-4287-b4ac-1dbff461676e', 'ced704ed-0cf9-4588-9c1b-200810a8fc83', 'dcc96984-52d5-4e66-bfd7-0cf88c582b01', '23bea6a7-3617-4769-8f10-26c310f8823a']",95182036-f5c5-4335-9574-e91ef4b4ff7e,24ce8693-f028-4c69-90e1-586b54f0a3ae
True,"['d873ed40-b69d-43f7-ab1a-aa612bc59ca5', 'ff211b38-582c-4a5d-93a5-4d051eb6e59e', '0285b881-b128-47cd-9b80-ce156797d138', '248f4ed5-0fdc-4900-8447-88b2613518d8', '5539d96c-3815-434a-89aa-bc5babc41423']",d873ed40-b69d-43f7-ab1a-aa612bc59ca5,9be77723-0c55-436f-886d-50b373733fbf
True,"['3a065299-46fc-4c9f-b011-bb2f14a28224', 'a63ee25f-b24f-4aea-a4a7-ab376a8385ef', 'bff12af8-6c1a-46b2-8cd7-2ab75ad5da1c', '217b2831-c1c7-452d-b8ba-fcd6239a7ec7', '97439c82-4df4-4a3e-ba8a-004a8d2fc051']",3a065299-46fc-4c9f-b011-bb2f14a28224,047b6c2e-c2ce-45f8-b41e-4bc74d4fbe94
True,"['3e23e544-b88f-4c39-a066-dbb3f554daaa', 'a63ee25f-b24f-4aea-a4a7-ab376a8385ef', '5539d96c-3815-434a-89aa-bc5babc41423', 'd873ed40-b69d-43f7-ab1a-aa612bc59ca5', 'ccb98ef3-451d-464e-908b-bab10d63612f']",3e23e544-b88f-4c39-a066-dbb3f554daaa,e013023f-baa9-4b97-9abc-f30db0bacdb7
True,"['0f534f53-1743-4f6c-96ad-0279a591efaa', '20e054de-778e-42b0-93cc-716a23469143', '7d256af9-55d2-4cfb-aa79-c78ce861720a', '4c728539-cf1d-464a-8852-86edec592ce0', '2a8d1775-f386-45ca-b1f9-c50df94e532c']",0f534f53-1743-4f6c-96ad-0279a591efaa,24c4f33f-d9ec-4ba3-bbda-68a1fcdc0259
True,"['2a8d1775-f386-45ca-b1f9-c50df94e532c', '3c910ef0-adb0-4260-af14-0232f3210c3b', '2cfce2a1-44df-414d-92be-873cdc3bc10b', 'ad98de7a-d0a4-46ad-bad0-dcfb36c272ba', 'f4976560-a0b4-4766-8fe0-984045935e23']",2a8d1775-f386-45ca-b1f9-c50df94e532c,e2da46b1-bea0-4b40-8a27-5bbb93a3ddbc
True,"['a63ee25f-b24f-4aea-a4a7-ab376a8385ef', '3e23e544-b88f-4c39-a066-dbb3f554daaa', '97439c82-4df4-4a3e-ba8a-004a8d2fc051', 'ccb98ef3-451d-464e-908b-bab10d63612f', '217b2831-c1c7-452d-b8ba-fcd6239a7ec7']",a63ee25f-b24f-4aea-a4a7-ab376a8385ef,c4871ee5-3775-485b-8ce0-e33b90b6d3ab
True,"['95d7d800-bd88-409f-8a66-7e293a3212a9', '217b2831-c1c7-452d-b8ba-fcd6239a7ec7', 'c11495cc-d1f2-4179-a9a4-32e029132427', 'e4714b07-6a7c-4a80-b743-11838b98069d', '5539d96c-3815-434a-89aa-bc5babc41423']",95d7d800-bd88-409f-8a66-7e293a3212a9,7205bac2-7201-4da4-a3bf-a7246933209f
True,"['0285b881-b128-47cd-9b80-ce156797d138', '248f4ed5-0fdc-4900-8447-88b2613518d8', 'ff211b38-582c-4a5d-93a5-4d051eb6e59e', '29fc1422-7307-470e-ad0b-0fd944263026', '217b2831-c1c7-452d-b8ba-fcd6239a7ec7']",0285b881-b128-47cd-9b80-ce156797d138,f5e2a6b5-9334-47b9-ba42-c8e983dc1b9c
True,"['5000b03c-6922-4ed4-a29b-432a4dd70976', 'ff211b38-582c-4a5d-93a5-4d051eb6e59e', 'edd5686a-4c99-4be3-a98f-cb8ea977a72f', '29fc1422-7307-470e-ad0b-0fd944263026', '248f4ed5-0fdc-4900-8447-88b2613518d8']",5000b03c-6922-4ed4-a29b-432a4dd70976,89caf019-0af3-4fe8-a8a2-bee50691f8c1
True,"['97439c82-4df4-4a3e-ba8a-004a8d2fc051', '6ffb9a95-4955-48de-a955-e499062d9248', '03f9c567-efda-4b0f-a452-3e5a6c1db676', 'e4714b07-6a7c-4a80-b743-11838b98069d', '5341cbc8-b7ce-4822-ae9e-17e24bf1359d']",97439c82-4df4-4a3e-ba8a-004a8d2fc051,3e884cd6-9a6e-4da0-a768-918ddc44e521
